Date,power(KWH)_replaced,SunShine,GloblRad,Solar Irradiance
2016-01-01 01:00:00,0.0,0.0,0.0,0.0
2016-01-01 02:00:00,0.0,0.0,0.0,0.0
2016-01-01 03:00:00,0.0,0.0,0.0,0.0
2016-01-01 04:00:00,0.0,0.0,0.0,0.0
2016-01-01 05:00:00,0.0,0.0,0.0,0.0
2016-01-01 06:00:00,0.0,0.0,0.0,4.164693604
2016-01-01 07:00:00,0.0,0.0,0.0,107.9332259
2016-01-01 08:00:00,146.0,0.7,0.3,305.363132
2016-01-01 09:00:00,444.0,1.0,0.89,477.31542800000005
2016-01-01 10:00:00,680.0,1.0,1.52,621.6370469
2016-01-01 11:00:00,892.0,1.0,1.32,664.6874952000002
2016-01-01 12:00:00,932.0,1.0,2.3,623.5372818
2016-01-01 13:00:00,882.0,1.0,2.21,574.0499534
2016-01-01 14:00:00,830.0,1.0,2.0,468.6113756
2016-01-01 15:00:00,680.0,1.0,1.65,278.4130002
2016-01-01 16:00:00,348.0,1.0,0.97,92.77943302
2016-01-01 17:00:00,70.0,0.5,0.29,4.1962575069999986
2016-01-01 18:00:00,0.0,0.0,0.0,0.928991205
2016-01-01 19:00:00,0.0,0.0,0.0,0.0
2016-01-01 20:00:00,0.0,0.0,0.0,0.0
2016-01-01 21:00:00,0.0,0.0,0.0,0.0
2016-01-01 22:00:00,0.0,0.0,0.0,0.0
2016-01-01 23:00:00,0.0,0.0,0.0,0.0
2016-01-02 00:00:00,0.0,0.0,0.0,0.0
2016-01-02 01:00:00,0.0,0.0,0.0,0.0
2016-01-02 02:00:00,0.0,0.0,0.0,0.0
2016-01-02 03:00:00,0.0,0.0,0.0,0.0
2016-01-02 04:00:00,0.0,0.0,0.0,0.0
2016-01-02 05:00:00,0.0,0.0,0.0,0.0
2016-01-02 06:00:00,0.0,0.0,0.0,3.023184944
2016-01-02 07:00:00,0.0,0.0,0.0,52.85058559
2016-01-02 08:00:00,94.0,0.1,0.08,217.2397569
2016-01-02 09:00:00,308.0,0.3,0.78,239.2960242
2016-01-02 10:00:00,310.0,0.1,1.15,397.3580519
2016-01-02 11:00:00,604.0,0.3,1.52,371.2008375
2016-01-02 12:00:00,518.0,0.1,1.42,285.2699782
2016-01-02 13:00:00,410.0,0.0,1.31,180.4445055
2016-01-02 14:00:00,216.0,0.0,1.0,67.28073163
2016-01-02 15:00:00,74.0,0.0,0.48,43.75666858
2016-01-02 16:00:00,52.0,0.0,0.0,24.73006071
2016-01-02 17:00:00,10.0,0.0,0.0,1.787700111
2016-01-02 18:00:00,0.0,0.0,0.0,0.7437093020000001
2016-01-02 19:00:00,0.0,0.0,0.0,0.0
2016-01-02 20:00:00,0.0,0.0,0.0,0.0
2016-01-02 21:00:00,0.0,0.0,0.0,0.0
2016-01-02 22:00:00,0.0,0.0,0.0,0.0
2016-01-02 23:00:00,0.0,0.0,0.0,0.0
2016-01-03 00:00:00,0.0,0.0,0.0,0.0
2016-01-03 01:00:00,0.0,0.0,0.0,0.0
2016-01-03 02:00:00,0.0,0.0,0.0,0.0
2016-01-03 03:00:00,0.0,0.0,0.0,0.0
2016-01-03 04:00:00,0.0,0.0,0.0,0.0
2016-01-03 05:00:00,0.0,0.0,0.0,0.0
2016-01-03 06:00:00,0.0,0.0,0.0,1.7715541540000002
2016-01-03 07:00:00,0.0,0.0,0.0,17.81562429
2016-01-03 08:00:00,16.0,0.0,0.0,196.4075035
2016-01-03 09:00:00,316.0,0.0,0.52,148.3056557
2016-01-03 10:00:00,172.0,0.0,0.5,79.71230894
2016-01-03 11:00:00,110.0,0.0,0.51,77.48921719
2016-01-03 12:00:00,110.0,0.0,0.56,99.20873953
2016-01-03 13:00:00,156.0,0.0,0.54,125.83349979999998
2016-01-03 14:00:00,164.0,0.0,0.43,111.7231835
2016-01-03 15:00:00,150.0,0.0,0.52,42.62805043
2016-01-03 16:00:00,38.0,0.0,0.15,17.08000156
2016-01-03 17:00:00,6.0,0.0,0.0,1.476752307
2016-01-03 18:00:00,0.0,0.0,0.0,0.28455289100000003
2016-01-03 19:00:00,0.0,0.0,0.0,0.0
2016-01-03 20:00:00,0.0,0.0,0.0,0.0
2016-01-03 21:00:00,0.0,0.0,0.0,0.0
2016-01-03 22:00:00,0.0,0.0,0.0,0.0
2016-01-03 23:00:00,0.0,0.0,0.0,0.0
2016-01-04 00:00:00,0.0,0.0,0.0,0.0
2016-01-04 01:00:00,0.0,0.0,0.0,0.0
2016-01-04 02:00:00,0.0,0.0,0.0,0.0
2016-01-04 03:00:00,0.0,0.0,0.0,0.0
2016-01-04 04:00:00,0.0,0.0,0.0,0.0
2016-01-04 05:00:00,0.0,0.0,0.0,0.0
2016-01-04 06:00:00,0.0,0.0,0.0,2.514695628
2016-01-04 07:00:00,0.0,0.0,0.0,26.46356812
2016-01-04 08:00:00,48.0,0.0,0.0,265.0372271
2016-01-04 09:00:00,376.0,0.0,0.49,314.1812012000001
2016-01-04 10:00:00,448.0,0.0,0.86,324.2632318
2016-01-04 11:00:00,520.0,0.1,1.05,480.1132195
2016-01-04 12:00:00,710.0,0.3,1.67,308.5403583000001
2016-01-04 13:00:00,462.0,0.0,1.21,398.8554212
2016-01-04 14:00:00,582.0,0.2,1.54,353.0377387000001
2016-01-04 15:00:00,514.0,0.5,1.31,288.3391047
2016-01-04 16:00:00,370.0,1.0,1.02,93.48102767
2016-01-04 17:00:00,70.0,0.3,0.2,6.59150733
2016-01-04 18:00:00,0.0,0.0,0.0,1.487349758
2016-01-04 19:00:00,0.0,0.0,0.0,0.0
2016-01-04 20:00:00,0.0,0.0,0.0,0.0
2016-01-04 21:00:00,0.0,0.0,0.0,0.0
2016-01-04 22:00:00,0.0,0.0,0.0,0.0
2016-01-04 23:00:00,0.0,0.0,0.0,0.0
2016-01-05 00:00:00,0.0,0.0,0.0,0.0
2016-01-05 01:00:00,0.0,0.0,0.0,0.0
2016-01-05 02:00:00,0.0,0.0,0.0,0.0
2016-01-05 03:00:00,0.0,0.0,0.0,0.0
2016-01-05 04:00:00,0.0,0.0,0.0,0.0
2016-01-05 05:00:00,0.0,0.0,0.0,0.0
2016-01-05 06:00:00,0.0,0.0,0.0,3.570220022
2016-01-05 07:00:00,0.0,0.0,0.0,45.90865683
2016-01-05 08:00:00,64.0,0.0,0.07,93.69897185
2016-01-05 09:00:00,138.0,0.0,0.2,215.1135998
2016-01-05 10:00:00,334.0,0.0,0.67,258.8195277
2016-01-05 11:00:00,362.0,0.0,1.13,298.2602374
2016-01-05 12:00:00,412.0,0.0,1.02,196.8316515
2016-01-05 13:00:00,296.0,0.0,0.66,182.43089780000003
2016-01-05 14:00:00,228.0,0.0,0.62,104.7453249
2016-01-05 15:00:00,148.0,0.0,0.6,139.0236592
2016-01-05 16:00:00,174.0,0.0,0.49,39.97935647
2016-01-05 17:00:00,32.0,0.0,0.0,1.548573452
2016-01-05 18:00:00,0.0,0.0,0.0,0.0
2016-01-05 19:00:00,0.0,0.0,0.0,0.0
2016-01-05 20:00:00,0.0,0.0,0.0,0.0
2016-01-05 21:00:00,0.0,0.0,0.0,0.0
2016-01-05 22:00:00,0.0,0.0,0.0,0.0
2016-01-05 23:00:00,0.0,0.0,0.0,0.0
2016-01-06 00:00:00,0.0,0.0,0.0,0.0
2016-01-06 01:00:00,0.0,0.0,0.0,0.0
2016-01-06 02:00:00,0.0,0.0,0.0,0.0
2016-01-06 03:00:00,0.0,0.0,0.0,0.0
2016-01-06 04:00:00,0.0,0.0,0.0,0.0
2016-01-06 05:00:00,0.0,0.0,0.0,0.0
2016-01-06 06:00:00,0.0,0.0,0.0,1.674707346
2016-01-06 07:00:00,0.0,0.0,0.0,2.431879668
2016-01-06 08:00:00,0.0,0.0,0.0,8.511546995
2016-01-06 09:00:00,0.0,0.0,0.0,46.08224498
2016-01-06 10:00:00,74.0,0.0,0.1,247.0261362
2016-01-06 11:00:00,410.0,0.0,1.0,513.6129955
2016-01-06 12:00:00,816.0,0.2,1.66,566.9714147999998
2016-01-06 13:00:00,792.0,0.7,2.13,564.4194639
2016-01-06 14:00:00,766.0,0.5,1.69,275.06709069999994
2016-01-06 15:00:00,386.0,0.2,1.1,93.08586455
2016-01-06 16:00:00,92.0,0.0,0.28,19.9646025
2016-01-06 17:00:00,4.0,0.0,0.0,1.004692303
2016-01-06 18:00:00,0.0,0.0,0.0,0.0
2016-01-06 19:00:00,0.0,0.0,0.0,0.0
2016-01-06 20:00:00,0.0,0.0,0.0,0.0
2016-01-06 21:00:00,0.0,0.0,0.0,0.0
2016-01-06 22:00:00,0.0,0.0,0.0,0.0
2016-01-06 23:00:00,0.0,0.0,0.0,0.0
2016-01-07 00:00:00,0.0,0.0,0.0,0.0
2016-01-07 01:00:00,0.0,0.0,0.0,0.0
2016-01-07 02:00:00,0.0,0.0,0.0,0.0
2016-01-07 03:00:00,0.0,0.0,0.0,0.0
2016-01-07 04:00:00,0.0,0.0,0.0,0.0
2016-01-07 05:00:00,0.0,0.0,0.0,0.0
2016-01-07 06:00:00,0.0,0.0,0.0,2.232879615
2016-01-07 07:00:00,0.0,0.0,0.0,24.61758708
2016-01-07 08:00:00,28.0,0.0,0.0,115.590534
2016-01-07 09:00:00,170.0,0.1,0.54,269.68915400000003
2016-01-07 10:00:00,408.0,0.3,1.11,566.9391917
2016-01-07 11:00:00,834.0,0.8,1.41,717.5809016
2016-01-07 12:00:00,1040.0,1.0,2.4,730.1048314
2016-01-07 13:00:00,1054.0,1.0,2.4,628.1510537
2016-01-07 14:00:00,916.0,1.0,2.24,506.0076073
2016-01-07 15:00:00,700.0,1.0,1.75,300.7496695
2016-01-07 16:00:00,360.0,0.7,0.9,58.7387661
2016-01-07 17:00:00,48.0,0.1,0.16,2.91731777
2016-01-07 18:00:00,0.0,0.0,0.0,0.0
2016-01-07 19:00:00,0.0,0.0,0.0,0.0
2016-01-07 20:00:00,0.0,0.0,0.0,0.0
2016-01-07 21:00:00,0.0,0.0,0.0,0.0
2016-01-07 22:00:00,0.0,0.0,0.0,0.0
2016-01-07 23:00:00,0.0,0.0,0.0,0.0
2016-01-08 00:00:00,0.0,0.0,0.0,0.0
2016-01-08 01:00:00,0.0,0.0,0.0,0.0
2016-01-08 02:00:00,0.0,0.0,0.0,0.0
2016-01-08 03:00:00,0.0,0.0,0.0,0.0
2016-01-08 04:00:00,0.0,0.0,0.0,0.0
2016-01-08 05:00:00,0.0,0.0,0.0,0.0
2016-01-08 06:00:00,0.0,0.0,0.0,1.776900136
2016-01-08 07:00:00,0.0,0.0,0.0,19.66640703
2016-01-08 08:00:00,20.0,0.0,0.0,68.50972994
2016-01-08 09:00:00,98.0,0.0,0.3,108.1180574
2016-01-08 10:00:00,158.0,0.0,0.6,192.6664077
2016-01-08 11:00:00,318.0,0.0,0.83,343.3724634
2016-01-08 12:00:00,528.0,0.0,1.32,464.5044684
2016-01-08 13:00:00,744.0,0.2,1.58,629.4118985
2016-01-08 14:00:00,926.0,0.9,2.16,504.7994291
2016-01-08 15:00:00,744.0,0.9,1.72,308.5975642
2016-01-08 16:00:00,428.0,0.7,0.85,122.9449983
2016-01-08 17:00:00,98.0,0.8,0.34,5.786130775
2016-01-08 18:00:00,0.0,0.0,0.0,0.861437672
2016-01-08 19:00:00,0.0,0.0,0.0,0.0
2016-01-08 20:00:00,0.0,0.0,0.0,0.0
2016-01-08 21:00:00,0.0,0.0,0.0,0.0
2016-01-08 22:00:00,0.0,0.0,0.0,0.0
2016-01-08 23:00:00,0.0,0.0,0.0,0.0
2016-01-09 00:00:00,0.0,0.0,0.0,0.0
2016-01-09 01:00:00,0.0,0.0,0.0,0.0
2016-01-09 02:00:00,0.0,0.0,0.0,0.0
2016-01-09 03:00:00,0.0,0.0,0.0,0.0
2016-01-09 04:00:00,0.0,0.0,0.0,0.0
2016-01-09 05:00:00,0.0,0.0,0.0,0.0
2016-01-09 06:00:00,0.0,0.0,0.0,3.558978422
2016-01-09 07:00:00,0.0,0.0,0.0,113.0086865
2016-01-09 08:00:00,156.0,0.8,0.28,317.5370015000001
2016-01-09 09:00:00,480.0,1.0,0.96,508.7433135
2016-01-09 10:00:00,762.0,1.0,1.62,655.0691013999998
2016-01-09 11:00:00,972.0,1.0,1.3,736.4152922999998
2016-01-09 12:00:00,1058.0,1.0,2.4,727.292871
2016-01-09 13:00:00,1032.0,1.0,2.4,622.445263
2016-01-09 14:00:00,912.0,1.0,2.28,504.0606897
2016-01-09 15:00:00,746.0,1.0,1.71,321.6087638
2016-01-09 16:00:00,434.0,1.0,1.0,105.8420834
2016-01-09 17:00:00,88.0,0.6,0.34,6.553512419
2016-01-09 18:00:00,0.0,0.0,0.0,0.22334049600000005
2016-01-09 19:00:00,0.0,0.0,0.0,0.0
2016-01-09 20:00:00,0.0,0.0,0.0,0.0
2016-01-09 21:00:00,0.0,0.0,0.0,0.0
2016-01-09 22:00:00,0.0,0.0,0.0,0.0
2016-01-09 23:00:00,0.0,0.0,0.0,0.0
2016-01-10 00:00:00,0.0,0.0,0.0,0.0
2016-01-10 01:00:00,0.0,0.0,0.0,0.0
2016-01-10 02:00:00,0.0,0.0,0.0,0.0
2016-01-10 03:00:00,0.0,0.0,0.0,0.0
2016-01-10 04:00:00,0.0,0.0,0.0,0.0
2016-01-10 05:00:00,0.0,0.0,0.0,0.0
2016-01-10 06:00:00,0.0,0.0,0.0,4.014123012
2016-01-10 07:00:00,0.0,0.0,0.0,50.72300756
2016-01-10 08:00:00,66.0,0.0,0.1,141.6753158
2016-01-10 09:00:00,202.0,0.0,0.61,210.4323633
2016-01-10 10:00:00,382.0,0.0,0.73,445.2471721
2016-01-10 11:00:00,624.0,0.6,1.35,430.8883518
2016-01-10 12:00:00,628.0,0.4,1.6,367.178105
2016-01-10 13:00:00,554.0,0.0,1.44,278.9744199
2016-01-10 14:00:00,388.0,0.0,1.23,184.3220079
2016-01-10 15:00:00,244.0,0.0,0.86,86.35047718
2016-01-10 16:00:00,98.0,0.0,0.37,17.89844369
2016-01-10 17:00:00,2.0,0.0,0.0,1.6332989880000002
2016-01-10 18:00:00,0.0,0.0,0.0,0.0
2016-01-10 19:00:00,0.0,0.0,0.0,0.0
2016-01-10 20:00:00,0.0,0.0,0.0,0.0
2016-01-10 21:00:00,0.0,0.0,0.0,0.0
2016-01-10 22:00:00,0.0,0.0,0.0,0.0
2016-01-10 23:00:00,0.0,0.0,0.0,0.0
2016-01-11 00:00:00,0.0,0.0,0.0,0.0
2016-01-11 01:00:00,0.0,0.0,0.0,0.0
2016-01-11 02:00:00,0.0,0.0,0.0,0.0
2016-01-11 03:00:00,0.0,0.0,0.0,0.0
2016-01-11 04:00:00,0.0,0.0,0.0,0.0
2016-01-11 05:00:00,0.0,0.0,0.0,0.0
2016-01-11 06:00:00,0.0,0.0,0.0,1.606446061
2016-01-11 07:00:00,0.0,0.0,0.0,9.797363114
2016-01-11 08:00:00,4.0,0.0,0.0,24.10780334
2016-01-11 09:00:00,10.0,0.0,0.0,33.91679283
2016-01-11 10:00:00,32.0,0.0,0.0,28.96550102
2016-01-11 11:00:00,20.0,0.0,0.0,19.3969137
2016-01-11 12:00:00,6.0,0.0,0.0,19.91002821
2016-01-11 13:00:00,8.0,0.0,0.0,33.34840286
2016-01-11 14:00:00,30.0,0.0,0.0,24.78782588
2016-01-11 15:00:00,8.0,0.0,0.0,11.27223548
2016-01-11 16:00:00,0.0,0.0,0.0,10.7094879
2016-01-11 17:00:00,0.0,0.0,0.0,0.865880687
2016-01-11 18:00:00,0.0,0.0,0.0,0.433968161
2016-01-11 19:00:00,0.0,0.0,0.0,0.0
2016-01-11 20:00:00,0.0,0.0,0.0,0.0
2016-01-11 21:00:00,0.0,0.0,0.0,0.0
2016-01-11 22:00:00,0.0,0.0,0.0,0.0
2016-01-11 23:00:00,0.0,0.0,0.0,0.0
2016-01-12 00:00:00,0.0,0.0,0.0,0.0
2016-01-12 01:00:00,0.0,0.0,0.0,0.0
2016-01-12 02:00:00,0.0,0.0,0.0,0.0
2016-01-12 03:00:00,0.0,0.0,0.0,0.0
2016-01-12 04:00:00,0.0,0.0,0.0,0.0
2016-01-12 05:00:00,0.0,0.0,0.0,0.0
2016-01-12 06:00:00,0.0,0.0,0.0,3.287433451
2016-01-12 07:00:00,0.0,0.0,0.0,61.80773149
2016-01-12 08:00:00,94.0,0.2,0.23,248.49484500000003
2016-01-12 09:00:00,408.0,0.8,0.86,477.3689499
2016-01-12 10:00:00,694.0,1.0,1.56,514.9171143
2016-01-12 11:00:00,792.0,0.8,1.46,577.5795730000001
2016-01-12 12:00:00,882.0,0.8,2.1,716.7765344
2016-01-12 13:00:00,1054.0,1.0,2.38,663.4867456000002
2016-01-12 14:00:00,994.0,1.0,2.36,463.39002710000005
2016-01-12 15:00:00,658.0,0.6,1.52,238.0578523
2016-01-12 16:00:00,322.0,0.1,0.74,79.64050847
2016-01-12 17:00:00,66.0,0.2,0.2,3.122764473
2016-01-12 18:00:00,0.0,0.0,0.0,1.675188032
2016-01-12 19:00:00,0.0,0.0,0.0,0.0
2016-01-12 20:00:00,0.0,0.0,0.0,0.0
2016-01-12 21:00:00,0.0,0.0,0.0,0.0
2016-01-12 22:00:00,0.0,0.0,0.0,0.0
2016-01-12 23:00:00,0.0,0.0,0.0,0.0
2016-01-13 00:00:00,0.0,0.0,0.0,0.0
2016-01-13 01:00:00,0.0,0.0,0.0,0.0
2016-01-13 02:00:00,0.0,0.0,0.0,0.0
2016-01-13 03:00:00,0.0,0.0,0.0,0.0
2016-01-13 04:00:00,0.0,0.0,0.0,0.0
2016-01-13 05:00:00,0.0,0.0,0.0,0.0
2016-01-13 06:00:00,0.0,0.0,0.0,2.374436974
2016-01-13 07:00:00,0.0,0.0,0.0,36.45828715
2016-01-13 08:00:00,44.0,0.0,0.02,164.8790104
2016-01-13 09:00:00,262.0,0.0,0.57,218.7094216
2016-01-13 10:00:00,322.0,0.0,0.69,289.07885560000005
2016-01-13 11:00:00,438.0,0.1,1.26,443.7678425
2016-01-13 12:00:00,676.0,0.2,1.51,233.7325266
2016-01-13 13:00:00,338.0,0.0,0.77,131.4187513
2016-01-13 14:00:00,174.0,0.0,0.59,104.683153
2016-01-13 15:00:00,142.0,0.0,0.38,135.25026200000002
2016-01-13 16:00:00,194.0,0.0,0.58,63.40904920000001
2016-01-13 17:00:00,56.0,0.0,0.2,4.037740752
2016-01-13 18:00:00,0.0,0.0,0.0,0.512689424
2016-01-13 19:00:00,0.0,0.0,0.0,0.0
2016-01-13 20:00:00,0.0,0.0,0.0,0.0
2016-01-13 21:00:00,0.0,0.0,0.0,0.0
2016-01-13 22:00:00,0.0,0.0,0.0,0.0
2016-01-13 23:00:00,0.0,0.0,0.0,0.0
2016-01-14 00:00:00,0.0,0.0,0.0,0.0
2016-01-14 01:00:00,0.0,0.0,0.0,0.0
2016-01-14 02:00:00,0.0,0.0,0.0,0.0
2016-01-14 03:00:00,0.0,0.0,0.0,0.0
2016-01-14 04:00:00,0.0,0.0,0.0,0.0
2016-01-14 05:00:00,0.0,0.0,0.0,0.0
2016-01-14 06:00:00,0.0,0.0,0.0,5.014185185
2016-01-14 07:00:00,4.0,0.0,0.0,98.98456109
2016-01-14 08:00:00,152.0,0.3,0.28,286.6078839
2016-01-14 09:00:00,438.0,1.0,0.98,469.8074485
2016-01-14 10:00:00,706.0,1.0,1.51,600.7697138999998
2016-01-14 11:00:00,906.0,1.0,1.42,547.6163588
2016-01-14 12:00:00,736.0,0.7,1.99,393.0814209
2016-01-14 13:00:00,568.0,0.2,1.51,355.26854239999994
2016-01-14 14:00:00,582.0,0.2,1.38,458.774806
2016-01-14 15:00:00,680.0,0.9,1.61,266.11875719999995
2016-01-14 16:00:00,344.0,1.0,0.97,113.7438864
2016-01-14 17:00:00,104.0,0.7,0.36,6.577440135
2016-01-14 18:00:00,0.0,0.0,0.0,0.0
2016-01-14 19:00:00,0.0,0.0,0.0,0.0
2016-01-14 20:00:00,0.0,0.0,0.0,0.0
2016-01-14 21:00:00,0.0,0.0,0.0,0.0
2016-01-14 22:00:00,0.0,0.0,0.0,0.0
2016-01-14 23:00:00,0.0,0.0,0.0,0.0
2016-01-15 00:00:00,0.0,0.0,0.0,0.0
2016-01-15 01:00:00,0.0,0.0,0.0,0.0
2016-01-15 02:00:00,0.0,0.0,0.0,0.0
2016-01-15 03:00:00,0.0,0.0,0.0,0.0
2016-01-15 04:00:00,0.0,0.0,0.0,0.0
2016-01-15 05:00:00,0.0,0.0,0.0,0.0
2016-01-15 06:00:00,0.0,0.0,0.0,1.794126954
2016-01-15 07:00:00,0.0,0.0,0.0,17.06069999
2016-01-15 08:00:00,10.0,0.0,0.0,57.30194622
2016-01-15 09:00:00,84.0,0.0,0.2,115.6479173
2016-01-15 10:00:00,170.0,0.0,0.6,111.4444082
2016-01-15 11:00:00,156.0,0.0,0.6,82.4891887
2016-01-15 12:00:00,120.0,0.0,0.6,93.55359203
2016-01-15 13:00:00,140.0,0.0,0.6,109.7487481
2016-01-15 14:00:00,168.0,0.0,0.6,80.76171089
2016-01-15 15:00:00,102.0,0.0,0.35,26.47582816
2016-01-15 16:00:00,14.0,0.0,0.0,11.37423196
2016-01-15 17:00:00,0.0,0.0,0.0,1.538968359
2016-01-15 18:00:00,0.0,0.0,0.0,0.0
2016-01-15 19:00:00,0.0,0.0,0.0,0.0
2016-01-15 20:00:00,0.0,0.0,0.0,0.0
2016-01-15 21:00:00,0.0,0.0,0.0,0.0
2016-01-15 22:00:00,0.0,0.0,0.0,0.0
2016-01-15 23:00:00,0.0,0.0,0.0,0.0
2016-01-16 00:00:00,0.0,0.0,0.0,0.0
2016-01-16 01:00:00,0.0,0.0,0.0,0.0
2016-01-16 02:00:00,0.0,0.0,0.0,0.0
2016-01-16 03:00:00,0.0,0.0,0.0,0.0
2016-01-16 04:00:00,0.0,0.0,0.0,0.0
2016-01-16 05:00:00,0.0,0.0,0.0,0.0
2016-01-16 06:00:00,0.0,0.0,0.0,2.465048724
2016-01-16 07:00:00,0.0,0.0,0.0,45.41375477
2016-01-16 08:00:00,72.0,0.0,0.03,303.6314444
2016-01-16 09:00:00,470.0,0.7,0.78,524.1014564
2016-01-16 10:00:00,772.0,1.0,1.66,659.6014036
2016-01-16 11:00:00,994.0,1.0,1.34,735.7114253999998
2016-01-16 12:00:00,1072.0,1.0,2.43,548.4889455
2016-01-16 13:00:00,764.0,0.4,2.02,509.1097632
2016-01-16 14:00:00,778.0,0.4,1.77,425.9471875
2016-01-16 15:00:00,540.0,0.7,1.56,154.0447267
2016-01-16 16:00:00,200.0,0.1,0.64,52.34291552
2016-01-16 17:00:00,40.0,0.0,0.18,4.250447887
2016-01-16 18:00:00,0.0,0.0,0.0,0.25248924100000003
2016-01-16 19:00:00,0.0,0.0,0.0,0.0
2016-01-16 20:00:00,0.0,0.0,0.0,0.0
2016-01-16 21:00:00,0.0,0.0,0.0,0.0
2016-01-16 22:00:00,0.0,0.0,0.0,0.0
2016-01-16 23:00:00,0.0,0.0,0.0,0.0
2016-01-17 00:00:00,0.0,0.0,0.0,0.0
2016-01-17 01:00:00,0.0,0.0,0.0,0.0
2016-01-17 02:00:00,0.0,0.0,0.0,0.0
2016-01-17 03:00:00,0.0,0.0,0.0,0.0
2016-01-17 04:00:00,0.0,0.0,0.0,0.0
2016-01-17 05:00:00,0.0,0.0,0.0,0.0
2016-01-17 06:00:00,0.0,0.0,0.0,1.704386045
2016-01-17 07:00:00,0.0,0.0,0.0,5.444908661
2016-01-17 08:00:00,0.0,0.0,0.0,24.86145473
2016-01-17 09:00:00,26.0,0.0,0.0,37.24618759
2016-01-17 10:00:00,28.0,0.0,0.08,30.72319545
2016-01-17 11:00:00,26.0,0.0,0.0,58.19083639
2016-01-17 12:00:00,74.0,0.0,0.21,92.62115232
2016-01-17 13:00:00,138.0,0.0,0.58,82.86338962
2016-01-17 14:00:00,104.0,0.0,0.35,49.9153039
2016-01-17 15:00:00,52.0,0.0,0.05,21.90049856
2016-01-17 16:00:00,10.0,0.0,0.0,17.810331
2016-01-17 17:00:00,4.0,0.0,0.0,2.277570874
2016-01-17 18:00:00,0.0,0.0,0.0,0.178276805
2016-01-17 19:00:00,0.0,0.0,0.0,0.0
2016-01-17 20:00:00,0.0,0.0,0.0,0.0
2016-01-17 21:00:00,0.0,0.0,0.0,0.0
2016-01-17 22:00:00,0.0,0.0,0.0,0.0
2016-01-17 23:00:00,0.0,0.0,0.0,0.0
2016-01-18 00:00:00,0.0,0.0,0.0,0.0
2016-01-18 01:00:00,0.0,0.0,0.0,0.0
2016-01-18 02:00:00,0.0,0.0,0.0,0.0
2016-01-18 03:00:00,0.0,0.0,0.0,0.0
2016-01-18 04:00:00,0.0,0.0,0.0,0.0
2016-01-18 05:00:00,0.0,0.0,0.0,0.0
2016-01-18 06:00:00,0.0,0.0,0.0,2.5842541530000003
2016-01-18 07:00:00,0.0,0.0,0.0,63.11737237
2016-01-18 08:00:00,102.0,0.4,0.18,326.6847996
2016-01-18 09:00:00,502.0,1.0,0.97,523.7856566
2016-01-18 10:00:00,796.0,1.0,1.68,661.7175934999998
2016-01-18 11:00:00,1000.0,1.0,1.29,741.063536
2016-01-18 12:00:00,1092.0,1.0,2.4,748.7573722
2016-01-18 13:00:00,1090.0,1.0,2.4,676.2720772000001
2016-01-18 14:00:00,998.0,1.0,2.4,543.7150263999998
2016-01-18 15:00:00,800.0,1.0,1.8,346.7868777
2016-01-18 16:00:00,482.0,1.0,1.12,142.4357513
2016-01-18 17:00:00,134.0,0.9,0.42,11.73877858
2016-01-18 18:00:00,2.0,0.0,0.0,0.114048607
2016-01-18 19:00:00,0.0,0.0,0.0,0.0
2016-01-18 20:00:00,0.0,0.0,0.0,0.0
2016-01-18 21:00:00,0.0,0.0,0.0,0.0
2016-01-18 22:00:00,0.0,0.0,0.0,0.0
2016-01-18 23:00:00,0.0,0.0,0.0,0.0
2016-01-19 00:00:00,0.0,0.0,0.0,0.0
2016-01-19 01:00:00,0.0,0.0,0.0,0.0
2016-01-19 02:00:00,0.0,0.0,0.0,0.0
2016-01-19 03:00:00,0.0,0.0,0.0,0.0
2016-01-19 04:00:00,0.0,0.0,0.0,0.0
2016-01-19 05:00:00,0.0,0.0,0.0,0.0
2016-01-19 06:00:00,0.0,0.0,0.0,1.7921980830000002
2016-01-19 07:00:00,0.0,0.0,0.0,37.5392373
2016-01-19 08:00:00,46.0,0.0,0.02,125.1727275
2016-01-19 09:00:00,194.0,0.0,0.58,220.4083623
2016-01-19 10:00:00,344.0,0.0,0.85,389.8902023
2016-01-19 11:00:00,620.0,0.3,1.39,614.3672676
2016-01-19 12:00:00,944.0,0.5,2.09,680.6076082000002
2016-01-19 13:00:00,978.0,0.8,2.56,556.6033533
2016-01-19 14:00:00,840.0,0.7,2.03,456.7281347
2016-01-19 15:00:00,630.0,0.6,1.55,257.67398330000003
2016-01-19 16:00:00,374.0,0.5,0.98,106.3129479
2016-01-19 17:00:00,106.0,0.2,0.31,7.514884358
2016-01-19 18:00:00,0.0,0.0,0.0,0.228420271
2016-01-19 19:00:00,0.0,0.0,0.0,0.0
2016-01-19 20:00:00,0.0,0.0,0.0,0.0
2016-01-19 21:00:00,0.0,0.0,0.0,0.0
2016-01-19 22:00:00,0.0,0.0,0.0,0.0
2016-01-19 23:00:00,0.0,0.0,0.0,0.0
2016-01-20 00:00:00,0.0,0.0,0.0,0.0
2016-01-20 01:00:00,0.0,0.0,0.0,0.0
2016-01-20 02:00:00,0.0,0.0,0.0,0.0
2016-01-20 03:00:00,0.0,0.0,0.0,0.0
2016-01-20 04:00:00,0.0,0.0,0.0,0.0
2016-01-20 05:00:00,0.0,0.0,0.0,0.0
